ID,Name,Description,Era,Predecessor_ID,Status,Syntropy_Score,Catalytic_Potential,Structural_Pattern,Invention_Reason,Social_Context,Drawbacks,Side_Effects,Impact_Map,Properties,External_Data_Link,Chemical_Formula,Req_Resource,Req_Process
MAT-STL_1040_NORM_US__002,AISI 1040 - Normalized (US_Steel),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.14,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '462 MPa', 'Tensile': '693 MPa', 'Hardness': 'HB 144', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_ARC_001,AISI 1040 - Normalized (ArcelorMittal),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.11,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '459 MPa', 'Tensile': '688 MPa', 'Hardness': 'HB 143', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_ARC_002,AISI 1040 - Normalized (ArcelorMittal),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.03,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '451 MPa', 'Tensile': '676 MPa', 'Hardness': 'HB 140', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_NIP_001,AISI 1040 - Normalized (Nippon),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.07,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '455 MPa', 'Tensile': '682 MPa', 'Hardness': 'HB 142', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_NIP_002,AISI 1040 - Normalized (Nippon),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.1,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '458 MPa', 'Tensile': '687 MPa', 'Hardness': 'HB 143', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_BAO_001,AISI 1040 - Normalized (Baowu),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.99,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '447 MPa', 'Tensile': '670 MPa', 'Hardness': 'HB 139', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_BAO_002,AISI 1040 - Normalized (Baowu),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.03,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '451 MPa', 'Tensile': '676 MPa', 'Hardness': 'HB 140', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_POS_001,AISI 1040 - Normalized (POSCO),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.11,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '459 MPa', 'Tensile': '688 MPa', 'Hardness': 'HB 143', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_POS_002,AISI 1040 - Normalized (POSCO),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.1,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '458 MPa', 'Tensile': '687 MPa', 'Hardness': 'HB 143', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_TAT_001,AISI 1040 - Normalized (Tata),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.04,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '452 MPa', 'Tensile': '678 MPa', 'Hardness': 'HB 141', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_TAT_002,AISI 1040 - Normalized (Tata),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.04,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '452 MPa', 'Tensile': '678 MPa', 'Hardness': 'HB 141', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_THY_001,AISI 1040 - Normalized (Thyssen),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.03,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '451 MPa', 'Tensile': '676 MPa', 'Hardness': 'HB 140', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_THY_002,AISI 1040 - Normalized (Thyssen),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.07,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '455 MPa', 'Tensile': '682 MPa', 'Hardness': 'HB 142', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_NUC_001,AISI 1040 - Normalized (Nucor),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.03,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '451 MPa', 'Tensile': '676 MPa', 'Hardness': 'HB 140', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_NUC_002,AISI 1040 - Normalized (Nucor),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.15,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '463 MPa', 'Tensile': '694 MPa', 'Hardness': 'HB 144', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_SEV_001,AISI 1040 - Normalized (Severstal),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.12,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '460 MPa', 'Tensile': '690 MPa', 'Hardness': 'HB 143', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_SEV_002,AISI 1040 - Normalized (Severstal),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.01,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '449 MPa', 'Tensile': '673 MPa', 'Hardness': 'HB 140', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_JFE_001,AISI 1040 - Normalized (JFE),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.16,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '464 MPa', 'Tensile': '696 MPa', 'Hardness': 'HB 145', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_NORM_JFE_002,AISI 1040 - Normalized (JFE),Carbon steel 0.4% C. Normalized.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,4.17,5.0,MICROSTRUCTURE_FINE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '465 MPa', 'Tensile': '697 MPa', 'Hardness': 'HB 145', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_US__001,AISI 1040 - Quenched & Tempered (US_Steel),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.35,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '615 MPa', 'Tensile': '922 MPa', 'Hardness': 'HB 192', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_US__002,AISI 1040 - Quenched & Tempered (US_Steel),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.45,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '631 MPa', 'Tensile': '946 MPa', 'Hardness': 'HB 197', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_ARC_001,AISI 1040 - Quenched & Tempered (ArcelorMittal),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.32,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '610 MPa', 'Tensile': '915 MPa', 'Hardness': 'HB 190', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_ARC_002,AISI 1040 - Quenched & Tempered (ArcelorMittal),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.44,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '630 MPa', 'Tensile': '945 MPa', 'Hardness': 'HB 196', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_NIP_001,AISI 1040 - Quenched & Tempered (Nippon),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.44,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '630 MPa', 'Tensile': '945 MPa', 'Hardness': 'HB 196', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_NIP_002,AISI 1040 - Quenched & Tempered (Nippon),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.44,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '630 MPa', 'Tensile': '945 MPa', 'Hardness': 'HB 196', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_BAO_001,AISI 1040 - Quenched & Tempered (Baowu),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.35,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '614 MPa', 'Tensile': '921 MPa', 'Hardness': 'HB 191', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_BAO_002,AISI 1040 - Quenched & Tempered (Baowu),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.46,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '633 MPa', 'Tensile': '949 MPa', 'Hardness': 'HB 197', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_POS_001,AISI 1040 - Quenched & Tempered (POSCO),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.39,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '622 MPa', 'Tensile': '933 MPa', 'Hardness': 'HB 194', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_POS_002,AISI 1040 - Quenched & Tempered (POSCO),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.45,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '631 MPa', 'Tensile': '946 MPa', 'Hardness': 'HB 197', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_TAT_001,AISI 1040 - Quenched & Tempered (Tata),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.41,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '625 MPa', 'Tensile': '937 MPa', 'Hardness': 'HB 195', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_TAT_002,AISI 1040 - Quenched & Tempered (Tata),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.42,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '627 MPa', 'Tensile': '940 MPa', 'Hardness': 'HB 195', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_THY_001,AISI 1040 - Quenched & Tempered (Thyssen),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.43,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '628 MPa', 'Tensile': '942 MPa', 'Hardness': 'HB 196', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_THY_002,AISI 1040 - Quenched & Tempered (Thyssen),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.35,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '615 MPa', 'Tensile': '922 MPa', 'Hardness': 'HB 192', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_NUC_001,AISI 1040 - Quenched & Tempered (Nucor),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.38,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '620 MPa', 'Tensile': '930 MPa', 'Hardness': 'HB 193', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_NUC_002,AISI 1040 - Quenched & Tempered (Nucor),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.33,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '611 MPa', 'Tensile': '916 MPa', 'Hardness': 'HB 190', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_SEV_001,AISI 1040 - Quenched & Tempered (Severstal),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.41,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '625 MPa', 'Tensile': '937 MPa', 'Hardness': 'HB 195', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_SEV_002,AISI 1040 - Quenched & Tempered (Severstal),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.47,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '634 MPa', 'Tensile': '951 MPa', 'Hardness': 'HB 198', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_JFE_001,AISI 1040 - Quenched & Tempered (JFE),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.39,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '622 MPa', 'Tensile': '933 MPa', 'Hardness': 'HB 194', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1040_Q_T_JFE_002,AISI 1040 - Quenched & Tempered (JFE),Carbon steel 0.4% C. Quenched & Tempered.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,3.34,13.0,MICROSTRUCTURE_MARTENSITE_TEMPERED,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '613 MPa', 'Tensile': '919 MPa', 'Hardness': 'HB 191', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.4%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1045_HR_US__001,AISI 1045 - Hot Rolled (US_Steel),Carbon steel 0.45% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.13,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '442 MPa', 'Tensile': '663 MPa', 'Hardness': 'HB 138', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.45%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
MAT-STL_1045_HR_US__002,AISI 1045 - Hot Rolled (US_Steel),Carbon steel 0.45% C. Hot Rolled.,ERA-04_INDUSTRIAL,MAT-IRON_PUDDLED,ACTIVE,5.19,5.0,MICROSTRUCTURE_FERRITE_PEARLITE,SOC-NEED_STRENGTH,MKT-GLOBAL_CONSTRUCTION,Rusts; Heavy,CO2 emissions,FAC-MACHINERY:ENABLE:+10,"{'Yield': '447 MPa', 'Tensile': '670 MPa', 'Hardness': 'HB 139', 'Density': '7.85 g/cm3'}",NULL,"Fe, C:0.45%, Mn:0.6%",RES-ORE_IRON_HEMATITE;RES-COAL_COKE,PROC-SMELTING_BF
